PIDN,Ca,P,pH,SOC,Sand
KYiJqBuJ,0.046273610963976086,-0.47598470063192,0.8042082083966147,-0.6558993838128409,-0.9363295074179412
KmbAyTcE,-0.0895060205374878,0.02727326517808759,0.14532685032621195,-0.37182089985011046,-0.02430714151184432
KnNyl3rV,-0.04988352756838621,-0.005298544438368857,1.1194188739768673,-0.5060750174119057,0.8427044188888821
Kp2DG8TZ,-0.5714787111691524,-0.2241827458658685,0.0896353107759591,-0.7350606755511144,1.0051962053223455
KqQtKWs5,-0.49839566062921703,-0.30080345289322796,-1.0181291223255062,-0.6016809477794887,0.7126447703908347
Ku27g63R,3.1134500659973807,0.08393394089191641,2.0875138108458327,0.14005829437034478,-0.8357239787352064
L2aTVqDq,-0.41762852580898224,-0.31098083416079536,-1.215480013270751,0.9189733473264532,-0.7424656373720104
L5jvq6G4,-0.46742343948965326,-0.1356081924980339,-0.8333300516847135,-0.6951585931040718,1.211431136538618
L91hYVQl,-0.42652981573057813,-0.5017722979266859,-0.9608758929685042,-0.8840795646513762,0.3523519170293916
LINAMlbA,-0.5113999373287927,-0.13275145447575998,-1.6320214658114924,-0.1342138879429804,0.3265991528774457
LJoUNXSx,-0.2816770563712683,-0.23256220032660568,-1.5087462982026114,0.2783015420097108,-0.3803040437145633
LLtSiyWD,-0.3939096285429744,-0.2635277916372383,-0.4785637056006795,-0.4472179422885638,-0.37088443517059844
LQJtV8kn,0.07041205173852605,-0.48992008298343936,1.2555370995639645,-0.21553765167239547,-1.301164754608397
LW9uddw7,-0.6985475432829165,-0.3424119437288704,-1.2472749838659798,0.8935103843784127,-0.8715821374930961
LZ6sdBTR,0.8872440619516735,0.47593094763917687,1.5423703372377826,0.240306841955924,-0.4266835044709474
La2Vhnne,0.17873902633716598,0.02451021600402381,-0.5444938707223788,1.4763827029443455,-0.3938300664705885
LaUWSq9B,0.074449651922873,-0.5284733312367047,0.20540313327295046,-0.166234890083917,-0.850944052980612
Lk4SfkPQ,-0.840419583365406,-0.179315355213725,-0.4368965697317595,-0.31953997835838166,-0.8676132319386802
LllC836d,-0.22663547098629833,0.008489064274477265,-0.16639633519527486,0.7656726992369549,-0.21502902663560874
LuGiGeWN,-0.48576309143838925,-0.19122007223111215,-1.4527816539864649,-0.5766010893087987,0.6794425732678455
LzcyHcWa,-0.4344303620199983,-0.2051349011929,-0.7226435148850374,-0.5514796678083549,0.7787912507581716
M7veP0H4,-0.48598950861007806,-0.47745000423608364,-1.2257772761577304,-0.4052968539402464,0.7236117840878755
MB8aaJUc,-0.3446262770066144,0.019580477905697613,-1.5037133479991258,0.7665482374774619,0.6092060220492321
MDpe2zuy,-0.5793554297151107,-0.33213785999694156,-0.16436783337191407,-0.3385315074022692,-1.2270363930403398
MEzdmEIU,-0.2157068399500761,-0.295652394808962,0.01447856727825858,-0.40978923183623195,-0.023705007888185747
MVnhtivm,-0.3641346880348695,-0.3365033828115651,-0.30420695866338754,-0.16456176597906236,-0.522684069336055
MYU7WDis,-0.46868436685229,0.009577642581212409,0.420818860343827,-0.8376615660539137,1.0745691623958287
MZFqh6yw,1.5159301778567849,0.46550443122553187,2.4276623711123033,-0.5310310445896285,0.6540180404122502
Mdgy4SsO,0.5520635669918872,-0.02318464694169453,-0.31186196924956455,2.3721237805945457,-0.5716180898054581
Mj8awnzy,-0.3582562641212692,-0.1866564143267846,0.3034663663988635,-0.6345499848824439,1.389802435973973
MpFPbUJy,2.4307959072539913,-0.051776075236625196,1.8786947528153473,0.71034856983594,-1.0679792596666466
Mqk7MFBM,-0.16646026704977457,-0.1622553595818994,0.005050278652090512,-0.6377163575692357,0.7767665093877092
Mqs2t1Eo,-0.5474482142444006,-0.3415607617892187,-0.3541890264421159,0.125079496355891,-0.8096138755642137
Mv3jFVxp,-0.3076231534195588,-0.11160371988287299,0.45480139051481494,-0.12393240606828115,0.06435809818627192
MxODTXvA,0.16911656597865177,-0.13368082750664545,0.6996058789929815,0.06302340733843081,-1.1918251453877424
N46PbpPM,-0.31379522694617235,-0.3988367835529738,0.3847382565750035,-0.7205563695445854,1.2416993196818105
N5S5F9Gk,-0.535592794072659,-0.35244846102912053,-2.1297924411487816,-0.7747340760773405,0.6802563006640518
NLDg5fqw,0.3596178368080243,0.07607506224187599,0.7898866332238708,-0.010853664199505175,0.03744910836915594
NOho2ZiM,1.7852078205369932,-0.2974973530993106,1.783893075385306,0.13911397767394007,-0.783229141064016
NUuY7PFU,2.0551954344237626,-0.06965333936502649,1.7657624895648336,1.0537523118197605,-1.176665888715963
NV1e8AEO,-0.3924711471953972,-0.08706849909074155,0.285190643303606,-0.4988742993039814,1.0158185498249104
NZLXROKC,-0.02652084145931921,-0.17386441927762863,-0.29552968479153385,0.9394200301309574,-1.4569429140369898
NaJo7C6o,0.409752804243976,0.07790939831986687,1.3408522406227643,0.20567573764916958,0.43401290631178924
NgsyGkrO,0.2973601323411228,-0.32225605948431113,0.7481428127559706,0.6511146883801011,-1.2510340579666668
NjOx4Zpo,-0.36051175036839167,-0.2945603473601972,-1.2146050328124307,0.8118893047164129,-1.5154700346303862
NmQoI7x0,2.293317126036595,0.011429172280009503,1.970411182867549,-0.856040782107204,-0.16703885961614517
No4wkdLS,-0.4829965210137064,-0.15449166694022498,-1.337898645188277,-0.79178429198085,0.19602536794367253
NouMwhOf,-0.05120264661757146,-0.18761444318558862,0.3372077881883637,-0.2696342631391708,-0.3736380596194131
O6YAWd8C,0.015545486177938717,-0.6861505175386577,0.5980187781960762,-0.26461765424877015,-1.0415763173353305
OAXVphSh,2.0149854872561943,0.26873409345964827,2.1502315854850007,-0.4669954559233993,0.7855083797596585
OJBBhb6Q,-0.43972185196428226,-0.4021727360852987,-0.6372105035288929,-0.7577145738899453,1.4081423638623214
OSIQXImL,0.7298257836146829,-0.6561082053733793,0.3851915252237017,0.40045547803007864,-1.5780884625067593
OUUFc5Zz,-0.3987301365977376,-0.2915922122722572,-0.048779169040260584,-0.724871375672894,0.9412628600319515
OVk1lquT,-0.08862723713984932,0.07044751666283045,0.44970596034248267,1.676749004702895,0.44289968655412437
OXdRxjzz,-0.24720198285733685,-0.1199505378038106,-0.5750147287826781,0.2372174499957218,-0.31458255583932626
OXxW2ekf,-0.43590957722419743,-0.4956305121170539,-0.6571624452046922,-0.3786679577873038,-0.22266895041316914
OXz5OpqR,-0.4403167481095127,-0.04611424516885965,0.7294490069173047,-0.6123387381351968,0.4105379701611973
OcBFW1AX,-0.5554855943609485,-0.23782062618308775,-2.420125663197057,-0.12558600821315125,0.7093982742666576
Of9V2rpt,-0.1657936971432039,-0.355433147775579,-0.0899239636371636,-0.003080569866444449,-0.8176707229462643
OfLxPhbG,-0.23770809416048477,-0.02829402040813367,0.19590966351118588,0.02749823915716476,0.968881723457212
Ojx2vi48,-0.41616006117412807,-0.20961101041964358,-0.9170862157268562,-0.6787120882693962,0.6854046189261958
P3M32iuT,-0.45341011596240177,-0.46178954335598466,-0.5845729848076804,-0.7415376492693504,0.15999540931336398
P7olVzrO,-0.39709488821238237,-0.19687867144445992,-0.25359232003576615,-0.4407796345406787,0.4603346010807563
PAPHErnv,-0.33652083002919,-0.2585200777532686,-0.8897906270508589,0.1510556918116599,-0.6394786193871091
PBjEtfXb,-0.2780421002679989,-0.18437336430295037,-0.19750369801296763,-0.4037978124091133,0.3949359849552643
PZGpoBBj,2.0821844378597913,-0.1925224345143528,2.2684012653228205,-0.6273893570581386,-0.796152783942734
Pc2RrxXS,-0.4057067073808187,-0.4403913280723595,-0.13081230344825379,-0.6920319788481102,-0.2480429257323813
PcHQ4FOu,-0.4576219679692488,-0.22720647817484352,-0.9322492555438817,-0.2668144281409077,-0.015663983013940452
PeNyTOVN,-0.20114007822296598,0.13083091151813786,-0.41526722478353584,-0.17016518204794195,0.4413141026869134
PhUPSU53,-0.49482431764129187,-0.13896688946194846,-0.32727629332613795,-0.20927686542320956,-0.18800876874293593
PmUNeV2O,-0.5655064629371966,-0.28824761457988135,-1.403840676279076,-0.8412055463826,0.24689519833021834
PoDJ0uvK,1.9335228898263037,0.39737683946507385,1.8412432415639,-0.134702324441907,-0.18417277376211771
PsUJdJdg,-0.008000820762322558,0.11927616478599301,-0.4640310406116601,0.508148102297735,-0.0178447298250326
Q3xLFx1f,-0.2777885307313457,-0.27638573674837463,-0.4737290102384737,-0.3502228237706113,-0.7086295911072007
QBGxCvdM,-0.2748749246947457,-0.4526917379874016,0.3523955868692905,-0.34285603460678615,-0.9792280204534798
QCEPyu6L,-0.40942893613275855,-0.3126314042158578,-1.0119761638914202,0.21529160651577328,-1.1588913200825068
QEfwec4s,2.891472955755557,-0.13168846785290445,1.9841628311162207,1.6127304672478822,-0.7132521812128125
QZ87Nnr3,-0.5938867877065834,-0.6633337097266798,-1.3603859054960754,-0.5863135206862644,1.1121834478883095
QlyGN9jv,-0.491177947333131,-0.16833088875071045,-0.29398666375824867,-0.4594270836108372,-0.2560226905014993
QqgWE1ny,-0.4811621851267094,-0.28749356413779825,-0.3166458928128737,0.16371807704460295,-0.9034594475200386
QrjjBpZd,-0.5678036032940557,-0.3701826575609397,-1.7354209914492618,1.0442292784206693,-0.3287984090081473
QsaBiX7V,-0.42864738249584233,-0.31005431524524685,-0.2177412686999265,0.015074642495772395,-0.607172726419396
QtBKJuZk,-0.2879185575601926,-0.008523635750202097,-0.27253840753361835,-0.22603859478052257,1.3732236612051842
QtPRO8OJ,-0.5531690872202719,-0.08453654206211869,-1.0529624635653523,-0.655991440863847,0.6162178130787019
R8XcsFnp,-0.7861083895449386,0.12456008582987632,-0.2659042435571042,-0.8032461581891148,2.1093564665880358
RROfRt9z,-0.029057105145443796,-0.24431308154569198,0.2898283165502402,0.15893193513390358,-0.877599205219969
RTcbiDGq,-0.37960016356366877,-0.3184321597275579,-0.4611726713049098,-0.404885839331957,0.01816790809969504
RVidM9g0,-0.3378261500937927,0.3137972258088899,1.6598103634828316,-0.8767354418981377,1.1386691366593418
RZnQSH19,-0.47438711797706246,-0.15364827207420095,-0.5573593977387805,-0.6730986806799883,0.9319842229110229
Rc4UK7fT,-0.6633853209277052,-0.3200851271087908,-1.2448184677293899,-0.7349838247176486,0.4269460443644384
RcKBKh6B,-0.372132795793664,-0.06502925792326497,-0.2664761339629127,-0.333938900404366,0.6621828796506684
ReM5kDa5,-0.2732132242080527,-0.4465006045095601,0.3078007094804729,0.029992987499706913,-0.9756266098805106
RfntsotG,-0.4762151209887864,-0.22408815077440014,-0.1251084077341762,-0.6926753532646508,0.5886813681529013
RiXMlzXD,-0.2557740515148228,-0.32716317928886784,-0.27177008093009825,-0.4138139500913276,-0.38902485650176644
Rik83O3m,-0.44724059387219794,-0.1937879866320822,-0.4533760794306705,-0.37584440497660765,-0.5049732757922989
S3PCzDzO,-0.3456126296859341,-0.1080127773550652,0.466826991155342,-0.7872532551148943,0.44752370589507606
S77BviOJ,-0.4953710696071769,-0.20648208328682305,-0.865934291134197,-0.27261686413415376,0.14915282265733865
SDdvtktF,-0.2629232264525174,-0.24228122468346047,-0.41537442561527094,-0.2815179999609718,-0.7389044884355549
SHs1AyfM,-0.32666161707941255,0.1440826215054818,-0.01113592246203332,-0.12429814997479482,1.3752798511737687
SO4zQy9k,-0.44949338909912084,-0.33992416065600484,-0.29572426325059276,-0.43918845752735436,0.24489795139446002
SOOBCoiG,-0.2837253505658057,-0.29927931266436136,-0.1365295831790423,-0.5731314522630164,0.5344842961143677
SXkkPB7A,-0.6275637594916819,0.28167983252544726,0.7649741854838634,-0.5664195844286333,1.5026824300632136
Sa93dGqq,-0.5172625619797375,-0.15376548031351778,-1.7242518702503435,0.2790550558080831,0.5455988679398551
SonIG72a,-0.46644161602118883,-0.018700598467398244,-0.5710164460267766,-0.2710929995140141,-0.18210404950115233
Suf6hIBc,-0.3023382238415482,-0.09981068733238718,-0.006920598411413792,-0.4702640611943316,0.7023630185713721
Sx2JeSRz,0.05162377804397211,-0.04002968990814626,0.053901840218470554,0.5559915235996122,-0.9665921801691475
T1Tlftr4,-0.36846277544457307,0.10847573443582004,0.5718093010848246,-0.7578371990260457,1.4154289694982758
T7ulR4ci,-0.36826216920683263,-0.27680185110627864,0.08983282164898121,-0.7573667853815387,1.0314516197153232
TA1NB3Br,-0.2782081629228972,-0.030600227481294873,0.19442655696978584,-0.3800903648883214,0.47460638829447177
TFZUskaK,0.016474737468410883,-0.2587143775038152,0.1350981426537441,-0.29302758868682943,-1.0354996989486445
TNL8HGWZ,-0.3148380657093415,-0.4876457160073864,0.25222130681616584,-0.35239389421834133,-1.0542189885010949
TZ8z1GSF,-0.28484132114037974,-0.1357742717312016,-0.17395355028431148,-0.5135324822434377,0.22580293787607886
TqhRvkJJ,1.8920628777787667,-0.5939106343987754,1.6489475982607313,-0.8328846470497702,0.025945917503218396
TtJCUiY4,-0.6917312051054298,-0.17800494455902882,0.5615658027770518,-0.958205175978339,1.8325857872023725
TwDq0lua,0.11911711864656782,-0.274510269209963,1.0480496315299046,0.0801395934974316,-1.2528789609206008
Tzyf02sI,-0.5730684449880985,-0.16977547575540886,0.6758055448542404,-0.7434859295293172,0.7721250980562608
U3yI6ZS5,2.703198189646241,-0.27948975303504486,1.8263356579500236,1.0854330513772474,-0.7850792314627206
UBLnXZAN,-0.5234379454831699,-0.13945598130728687,-2.315513982671762,2.043685139757752,-0.14693634973976444
UBWDzleg,-0.3918320128422468,-0.3203319282258912,-1.135242346034845,0.1547936016237763,-1.2485778238412486
UBqkX6SY,1.7863512272425166,-0.11209042121233725,1.8993823366219953,-0.3559458335251584,-0.7847265919089814
UCIAi1Aj,-0.6017771717542248,-0.5046927758906117,-1.856918319323329,-0.303403467903383,-0.08650108954826763
UPbXGvCS,-0.08621818388558067,-0.4784166000956924,0.3712959462109051,-0.05026079034754005,-1.0960903141354272
UeWm1l9F,-0.20539816062857907,-0.02024417965210379,-1.0641595224513072,1.3821568143672884,-0.34264814317130643
UhucscY7,-0.3912076908354041,-0.34042992621314117,-0.26037738690003387,-0.7013950644862526,-0.366895743945026
Uri1SvHV,-0.035353543377755425,-0.5242660942469906,0.47498424538615147,-0.10594197588519094,-1.2484069858182245
UzxipGJS,-0.4246828926078936,-0.08685263180748226,-0.47525509804997235,-0.37914430712710967,0.4786365899977163
V74zfaAQ,-0.22910478776786958,-0.5876676435985013,-0.004913311968055112,0.03440958696289087,-0.8726323790617307
VBPxBLTh,1.941848530842503,0.07920830505620469,1.9998416167277195,0.6046931024099358,-0.730033889297335
VLG7CXYS,-0.22427190173395983,0.005766300848995876,0.09582555747213739,-0.18706283919830824,0.53273547569135
VNk52SpF,-0.439690180188268,-0.5550192599287351,-2.0709948053247604,1.928662158100149,-0.8601979055597049
VOREKsok,-0.4833000098996538,-0.2760107350998391,-0.4307314604325416,-0.6967104824701273,1.64701962208947
VRhTr5pX,-0.39147780064734006,-0.43109574542929696,-0.2815571940743826,-0.6492282196816923,0.044300051171131116
VTcG4Kcw,-0.38171499434695333,0.29985859070322984,0.6832281446181536,-0.5696645679366448,1.0680179625584678
VeKiWSbS,-0.2543846845173223,-0.13712010284532372,0.16433464910458717,-0.28417843067594006,0.2675668665453479
VnU8nJHU,-0.3725720749679797,-0.21150358949878356,-0.04359763587423693,-0.16845391011459654,-0.31103192311615047
VueNCxYv,-0.5598725135168254,-0.11068484827344438,-0.7625798039930647,-0.31563975485035556,0.29380405335670545
VxuQTRUl,-0.5731811462491581,-0.45125586886776947,-0.1844627771602223,-0.40221636722465703,-0.7342608678184952
W5lgaocA,0.9951731120446081,0.49735569346896735,2.244585388191565,-0.7137724031675425,0.5372663267728903
W5mMq9Ef,-0.40414948911886794,-0.12801414967477687,-0.9441181819759255,0.3347536050666058,0.003908192155943624
WDhNqFpS,-0.007097329899738991,-0.5036619292852942,-0.7555024256753473,1.1821140834587531,-1.4054267377514016
WE6n1kZi,-0.36179483337393803,-0.2200739953534816,-1.7054208223260208,0.7863426955397408,-0.14397974435248173
WFk6r3vA,-0.41339136459275805,-0.16354872841955004,-0.37977650728045553,-0.24769542928637023,-0.25820000223176365
WFyIrsUR,-0.7764227524530045,-0.17431990777665707,-0.8910649383024225,0.30089598162946274,-0.6576675730765551
WG6ZAsqR,-0.49927246395502634,-0.2967884002094019,-0.6128795495590271,-0.7828556703810428,1.1907994378798712
WMq3CZQk,-0.3706034764044719,-0.426246921124652,-1.2752671335374703,0.25122546912977484,-1.6815179272936298
WRskmGjh,-0.5687913807441194,-0.3204865054342685,-0.5208453585646726,-0.27546822918005276,-1.312244035057109
WXijSglj,-0.4066023484573864,-0.2754192699660729,-1.0203628746471782,-0.4227016782909523,-0.643494542959008
Wc0stQgu,-0.2781483998696106,-0.26901595285860314,-0.8608441852864122,0.4844101000159462,-0.5785164094451325
WewoSCUB,-0.5617258018582336,-0.11397948027686144,-1.2624015627445875,-0.8939133022343704,0.8763906849857896
WuHuhHWJ,-0.17658193594700178,-0.09377703998804865,0.7859286991526755,-0.5389559569506055,0.9829810509752797
Wv7EBtZb,1.355031132867293,0.05922593653551811,1.618274651592385,0.022862324358964514,-0.7877504970748141
WyPlxDn0,-0.45677216846518176,-0.21772578657535124,-0.5738407931899179,-0.5679964781196141,0.653980517366687
X3WqoSNN,2.98908038556699,-0.4685121218638182,1.7946037783144515,0.8060986852121168,-1.019769907523557
XDhyP9KB,-0.43652767035011975,-0.17684223178482572,-0.4919558434449005,-0.1683317004183955,-0.7134742827710916
XQxhDRMG,-0.5261082943460909,-0.10246249702347487,-1.8792285407135,-0.3249577177205829,0.6692716643752696
XjLNAwxW,-0.031485121938135574,-0.694620033671776,-0.3633855891157669,-0.15646228929866268,-1.3582724712591308
XjfVQbXd,0.7852251194672815,0.5609892844229085,1.666783097850141,-0.4659590660879367,-0.3234616180332246
Xovczbf6,-0.5152446166911662,-0.2284783663210641,-0.5904708369191827,-0.7841251883540572,1.5780990663899495
Y8H4onBf,-0.6663863080556669,-0.4621071421654728,-0.7302479106340503,-0.720299765420652,1.0660043106494292
Y8YgzSZ9,1.5819242474427253,0.2331876570794753,2.098018800696293,0.33408349073003407,-0.13136394037845278
YC4PNV20,-0.7579325860587462,-0.32303120843905564,-0.6174250162844306,-0.5088782386327075,1.2866501926372784
YDHSCRdd,3.103541079549427,-0.4881491669478004,1.7001507123511441,1.9494770482557833,-0.7328563726932948
YIJ87aME,-0.2771963595086393,0.097016740394543,-0.9119916589770742,-0.5990015313194199,0.39787820486371217
YKvT4dFv,-0.37888007769372534,-0.15972521632763748,-0.19026179325466508,-0.09322595234273834,-0.11390155410733271
YNebALR2,-0.5675761287320031,-0.45528581386522493,-1.5310120913170682,-0.8394260639700697,0.20534668390636668
YNrnqFyb,-0.2685617526612307,-0.08264777339743379,-0.2782103123415869,-0.327822478514765,0.18725170543698866
YUZ4lR3m,-0.4042740220929093,-0.16026724524388047,-0.2531489898019732,-0.2705461594590197,0.40727610804919934
YYLvjoVC,-0.014239624077095225,0.07028800250620915,0.2672739854394717,-0.20247695268911414,0.4329619383669119
Yb8OtMb2,0.0952216177448233,-0.5432541029597582,0.659768696759313,0.09886553327184444,-1.3213757414633172
Ycg4lTYw,-0.30933765921774947,-0.6273454700460883,-1.483645947088478,0.15285669948813663,-0.9001240475856385
Yfk6tekH,0.13561074344495383,0.21220073862580247,1.330670880975033,-0.39808135163760383,-0.44389754571655615
YoSfgmR6,-0.4526730442229794,-0.27278562049493704,-0.5227178395657734,-0.2610501015017981,-0.45790126706312506
YpzFvexy,-0.3291221022908988,-0.057876964043566126,-0.5823945551890279,-0.09852037998128438,0.036343762881568153
Yxqppfa3,-0.05639116241120545,-0.3566769037354556,-0.02656455093712573,-0.009181190370629366,-0.8861267813749869
Z16jTUvP,-0.4039517726422903,-0.16811748496299916,-0.9949147882052944,0.34889119150890835,-0.34389323695707574
Z2BdCCbJ,-0.25900736229225485,-0.08406746378047902,0.193762242990017,-0.48805688092609856,0.8244343780181218
Z2JJMM6V,-0.34843196209196803,-0.43102965009463734,-0.22544659408028345,0.01113889627928799,0.4933479716753304
Z5jE1OB5,-0.16339893533579497,-0.0329167919947162,0.2780858033745357,-0.19529317431382154,0.1313962903610495
ZFsIqYxA,-0.41961553254980144,-0.15075067467594128,-0.49091591078924246,-0.17016883760819113,0.14496716611726512
ZHDVsoRh,-0.3371537402235165,-0.28641437864305264,-0.40984855187822866,-0.18352026409714384,-0.4384202531753836
ZSmfu2Fc,-0.5034529038293161,-0.41370620721343077,-0.1115090543851398,-0.3508728669879311,-0.9763541474233826
ZU8YXF3H,-0.5033884940293549,-0.36886309541048323,-0.45982828839693646,-0.7684810005124127,1.301939086035798
ZXKaNy6Z,-0.4517587687786775,-0.04408492097197669,-1.5154753435972612,-0.4257622762909996,1.4008943775061589
ZbYLo0zK,-0.17720437845121095,0.013220737306006036,-0.28317881468912454,-0.39630045710721973,0.9495423437325989
ZedN8Gcn,-0.4335923383968523,-0.38371039636810966,-0.32845700902614006,-0.6084175143108332,-0.031956582271465805
ZgD4Dau6,-0.1058449945721125,-0.3451022465881346,0.18081937483155563,-0.32753032326703035,-0.9638209306351264
Zgzf79LA,-0.5625303145024421,-0.31213648191467147,-1.2865029709755778,-0.8089669692329444,0.7479677408154934
ZjqzxDOF,0.24567193611535432,0.3844159086718042,1.3730353041798775,-0.8132924308404945,0.28805879262555933
ZsZ5aDpq,0.24008244185922623,-0.1424227221016503,0.4131811541960655,1.0071707846797544,-1.0634357753383092
ZtyqE7If,-0.13744099318312264,-0.3674163108865054,-0.026215232464453564,-0.14308171278419834,-1.153388121192183
ZvUgz01f,-0.3298874886676688,-0.06483808459076901,0.6372039691755003,-0.8848939106759026,1.1555202736723622
ZwrhgdQV,0.7593307199977741,0.36349921379380756,1.6293697620198895,0.9504643354199906,-0.5576816670379294
a7bhJGBU,2.1018868447673182,-0.2960438527382161,1.8235905640678833,0.3421939610222289,-0.5213180619728242
aHpv6KzP,3.0770641177424065,-0.1912783302598422,1.8966277069257398,1.0915449426062587,-0.9098468588565147
aINzEBVN,-0.4712012363124134,-0.22663346342439983,-1.095326693556233,-0.523455333853537,-0.8247064107577735
aP9EtTGF,2.5411344568147567,-0.18242648078037238,2.0422832484473314,-0.695124638516365,-0.7190672153212923
aV6EhtSL,-0.4720364089316038,-0.3124850831038879,-0.4135039294778995,-0.5054364680102772,-0.2566319727729258
aVZsXKoH,1.985929555072357,-0.24555512517624667,1.9674998631253242,-0.7406196389041106,-0.6774161724035999
aYVnVJvc,0.0014766397153604949,-0.34648243019571456,0.48935154516128243,0.7767726871476661,-1.199213186746352
abCzN1zx,-0.4676930730073994,-0.225497246098052,-1.2536627146189563,0.3695821166972273,-0.8253448186227565
ae7sMiB4,-0.09159564101166806,0.019915096187765435,-0.37282383242610884,-0.2300874768191825,0.11919076858047717
afsVuCGV,-0.5614403668959542,-0.3535343957794561,-0.5317766968098727,0.08843105335715151,-0.9074657377080548
aiwBQETI,-0.18472086027752566,-0.5650138332569208,0.3762755534855682,-0.24756867436584074,-1.0841793599300509
aiyli4EI,1.8096857669334665,0.7477171384668742,1.7216750375741707,1.6232400214609406,0.003829167202734851
apJ7NmzD,2.027949886785859,-0.010220549549807778,2.0139694907636407,-0.2855866206494575,-0.5831375137104438
atVjNMtQ,-0.4978678572642141,-0.38658924055950994,-2.091254151803712,2.376848650441996,-0.8922866683849584
b5GirVGV,-0.4486164759363649,-0.29805051418068107,-0.09817652409152977,-0.5982788270260535,0.31906991683610997
b9SpMjNB,-0.17253721438276015,0.19228777177497758,0.1537615222441513,-0.15192765047443757,0.8421566525067696
bAFs37yy,-0.3357603300818712,-0.3176925815953604,-0.07375524493228802,-0.653446947432105,0.8261632566039445
bDia1hHV,-0.2856399824894882,-0.4507975112121807,0.028972846978133404,-0.06308674404074921,-0.7820720639606016
bFkv5Mtr,-0.3666963442737372,-0.3065326726575899,-0.6733875220925416,0.29369682092207583,-0.38980587549720624
bHe2IXgA,-0.30578158963537616,-0.36816823387859987,-2.5951220324079873,2.665782263841418,-0.6425725639205275
bWX3vUm5,-0.07213524622050071,-0.32391437074718343,0.41734028895346675,0.19101171023309504,-1.0425431165165158
bat8tcGs,0.07752518367949479,-0.4762227471140017,-0.1791385000176593,-0.2066923213427181,-1.3634920134982345
bfjej4wu,-0.4102136809396373,-0.48158790814002206,-1.3274526297946228,-0.18319675689265935,-1.7798074433358586
bh04YDiP,-0.30467204352855815,-0.2736381460302022,-0.08607991539976645,0.15694846057764877,-0.7342074673744783
c110Fdc8,-0.19189543981785873,-0.27374462303148395,0.09070410930324435,-0.2786949064732944,-0.09606438636815895
c32GUzMa,-0.4190067095977841,-0.011448143610572892,-2.1258632231934076,-0.09773202583558671,0.7021785661975848
cT6uU0B0,-0.5246036945981589,-0.16524741472610405,-1.09120580493415,-0.3203799906444438,0.9552021735559428
cWXCiFwh,-0.4158707420992189,-0.21802851833879178,-0.7863999603355456,-0.402182315250986,-1.1275993754136557
ceNvS3yd,-0.41917737660508037,-0.1487780557147511,-0.9274350047358144,-0.0732901890272224,0.1537636504312836
cmwdt4Av,1.5677153172019413,-0.15578938013211374,1.6936257347826835,0.04969087458145438,-0.6682287878576467
cn4EHsup,-0.46735605294445604,-0.21710751752404978,-1.4124953973689731,-0.317198475449306,0.14591589492679802
crVOGGTT,-0.41913121985628576,-0.012484434995053029,-0.28747529057183563,-0.5984944573368303,1.1371864421242996
csPEJ1E5,-0.7402570207768124,-0.2876290959350394,-0.23680230215610898,-0.2142159019093306,-0.7237448411743692
d0UrRtMk,-0.459473449331131,-0.324915429917632,-0.6318193111740289,-0.666801815130686,1.6392441148272603
d6LU4G4I,-0.37572144499329196,-0.3093945390594621,-1.773568882689931,0.4483979385083039,0.05883840727808476
d74T1DVv,-0.4323098289495877,-0.2547090303426325,-1.0916483024725654,1.333323363668267,-1.0356590218697939
dR6rM1tQ,0.13370037281772484,-0.6368552502965708,0.12738083555926316,0.017989977225322917,-1.5284511229424034
dUNxOoqg,-0.46918528344479027,-0.5401833919861696,-1.211279924867556,-0.13920047216500464,-1.2848504411115478
dUnlyhj7,0.34647956513078926,-0.07918130946770763,0.980225509420718,-0.6761165820428978,-0.06879560993242606
dVDlnZQ6,-0.3858310965551257,-0.2639354593295815,-1.2690631083123822,0.14582467717233882,-0.7655565240240954
dVT26GDu,-0.31504214341014203,-0.023666766604287126,-0.46641933999969076,-0.3480761024314525,0.7367795793087843
de43ycXY,-0.1780161329915475,0.3112647635432273,1.079898679231503,-1.1561934593676888,0.4793272406268265
dfIn7m9z,-0.3859448653947086,-0.33802099534229857,-0.5338817959298172,-0.19874963468403806,-0.6795670503816673
dhmb9ZY9,3.5462558174895773,-0.6813213825146471,1.9322844106654724,0.7097205360957268,-0.918310676199912
dn8kCuyf,-0.3186935226021208,-0.00039236220734384375,-0.6147737731100893,-0.31173531121142517,1.2487564110743214
dpcquvWW,-0.37660897737798704,-0.402357714660206,-0.4322618002627383,-0.3797380644985715,0.06265759626237966
dqcbIMyr,-0.4646500911839442,-0.42997201778987293,-1.6170422642767495,-0.6026296827688675,-0.32959088326363783
drWgsBf5,-0.427528058678877,-0.23041607597067415,-0.39225036001177394,0.3968496923804814,-0.7464586456704474
dytx0HSe,-0.5348651665307673,-0.19848851860594952,-1.0493938145146036,-0.7895471227869457,1.2902189720405879
e4KkkIha,2.2288113226296216,0.14447674563846302,2.2494142074446994,-0.560603141093754,-0.7712544180394225
e9YorH4m,-0.4934822600716191,-0.050557946560069844,1.2383663474131321,-1.0317675126101058,0.6695631187097142
eB9gVQ0R,-0.8401100927612108,0.3518290548661076,0.6520699207915026,-0.8691587881870255,1.8438510193446795
eMhLFqU6,-0.4640483152160644,-0.2608057988257082,-1.82192778623609,-0.3624735756587434,0.020522813343188062
